heat_capacity mean,heat_capacity std,reward mean,reward std,avg_energy_above_hull_per_atom,avg_rmsd_from_relaxation,frac_novel_unique_stable_structures,frac_stable_structures,frac_successful_jobs,avg_comp_validity,avg_structure_comp_validity,avg_structure_validity,frac_novel_structures,frac_novel_systems,frac_novel_unique_structures,frac_unique_structures,frac_unique_systems,precision,recall,crystal_num,unique_comps,burden,div_ratio,cost,step
0.10183418659612592,0.11122809505749026,0.0034527863204689324,0.01337258391718896,0.0744442818825063,0.04050181411048462,0.4406779661016949,0.8135593220338984,1.0,1.0,1.0,1.0,0.6101694915254238,0.0847457627118644,0.6101694915254238,1.0,1.0,0.3898305084745763,4.137130509919066e-05,16,16,,1.0,16,0
0.35036600431534853,0.2217760265871084,0.07392660713493425,0.11476094443844818,0.0684882520896161,0.04896165860761724,0.41509433962264153,0.7358490566037735,1.0,1.0,1.0,1.0,0.6415094339622641,0.03773584905660377,0.6415094339622641,1.0,0.9811320754716981,0.3584905660377358,4.728149154193218e-05,32,32,,1.0,32,1
0.34113900642849915,0.18894742997473418,0.06790014681771336,0.09513098418905543,0.07454091728223311,0.09758674607880523,0.38596491228070173,0.7368421052631579,1.0,1.0,1.0,1.0,0.6140350877192983,0.08771929824561403,0.6140350877192983,1.0,1.0,0.38596491228070173,4.4917416964835574e-05,48,48,,1.0,48,2
0.28797689638772417,0.1543688764013205,0.04607141940013881,0.06870689318725813,0.0709051262778723,0.09905824929067218,0.38181818181818183,0.7636363636363637,1.0,1.0,1.0,1.0,0.6181818181818182,0.10909090909090909,0.6181818181818182,1.0,0.9818181818181818,0.38181818181818183,6.028390171596353e-05,64,64,,1.0,64,3
0.28654517210813923,0.102001781033899,0.03892079302562113,0.03406108487612605,0.07760053932444068,0.039514194683431876,0.43859649122807015,0.7192982456140351,1.0,1.0,1.0,1.0,0.7017543859649122,0.10526315789473684,0.7017543859649122,1.0,1.0,0.2982456140350877,3.427908136790083e-05,80,80,,1.0,80,4
0.10417473728390689,0.12945883683159393,0.007529001344389708,0.020209174819676247,0.07286872161304446,0.08436293480412714,0.4107142857142857,0.7857142857142857,1.0,1.0,1.0,1.0,0.625,0.05357142857142857,0.625,1.0,1.0,0.375,3.900723052209405e-05,96,96,,1.0,96,5
0.32981140923674324,0.17895816502154058,0.06437877746512954,0.08657557931800358,0.06634707475695775,0.0754130620196196,0.45454545454545453,0.7818181818181819,1.0,1.0,1.0,1.0,0.6363636363636364,0.14545454545454545,0.6363636363636364,1.0,1.0,0.36363636363636365,3.7825193233545746e-05,112,112,,1.0,112,6
0.2876845634183822,0.14554473344391283,0.041665761149941374,0.06640780496038697,0.08100522637165641,0.0582659262778728,0.46551724137931033,0.7586206896551724,1.0,1.0,1.0,1.0,0.6896551724137931,0.13793103448275862,0.6896551724137931,1.0,1.0,0.3103448275862069,2.8368894925159308e-05,128,128,,1.0,128,7
0.39723285132967306,0.25986584208939123,0.09302361674449236,0.14209085757820492,0.07145347175150057,0.06966003061370743,0.509090909090909,0.7818181818181819,1.0,1.0,1.0,1.0,0.7272727272727273,0.09090909090909091,0.7272727272727273,1.0,1.0,0.2727272727272727,4.373537967628727e-05,144,144,,1.0,144,8
0.4377918698243558,0.2579997863788806,0.10956783444958276,0.14555486435631834,0.06393576105109082,0.05705469350344741,0.46153846153846156,0.8269230769230769,1.0,1.0,1.0,1.0,0.6346153846153846,0.057692307692307696,0.6346153846153846,1.0,0.9807692307692307,0.36538461538461536,4.373537967628727e-05,160,160,,1.0,160,9
