heat_capacity mean,heat_capacity std,reward mean,reward std,avg_energy_above_hull_per_atom,avg_rmsd_from_relaxation,frac_novel_unique_stable_structures,frac_stable_structures,frac_successful_jobs,avg_comp_validity,avg_structure_comp_validity,avg_structure_validity,frac_novel_structures,frac_novel_systems,frac_novel_unique_structures,frac_unique_structures,frac_unique_systems,precision,recall,crystal_num,unique_comps,burden,div_ratio,cost,step
0.25774396177989584,0.1643634729939141,0.03527490257492653,0.07819446572791267,0.0781315995883051,0.041436335136174014,0.40350877192982454,0.7894736842105263,1.0,1.0,1.0,1.0,0.5614035087719298,0.08771929824561403,0.5614035087719298,1.0,1.0,0.43859649122807015,4.255334238773897e-05,9,9,,1.0,16,0
0.2387525038496631,0.07718741102881899,0.016143242918435857,0.029643050756965984,0.07728553814335566,0.035350404100112996,0.43859649122807015,0.6842105263157895,1.0,1.0,1.0,1.0,0.7543859649122807,0.12280701754385964,0.7543859649122807,1.0,1.0,0.24561403508771928,1.8912596616772873e-05,19,19,,1.0,32,1
0.3106840482162635,0.21592787507385136,0.06276621996545517,0.10485682813731487,0.06929451056022365,0.015791881718524945,0.4166666666666667,0.8166666666666667,1.0,1.0,1.0,1.0,0.6,0.1,0.6,1.0,1.0,0.4,4.4917416964835574e-05,31,31,,1.0,48,2
0.2224400866498864,0.07539810847069636,0.013476715777986011,0.023721667649387462,0.07029741356103038,0.025165739238706512,0.2807017543859649,0.7368421052631579,1.0,1.0,1.0,1.0,0.5087719298245614,0.07017543859649122,0.5087719298245614,1.0,1.0,0.49122807017543857,5.6737789850318616e-05,42,42,,1.0,64,3
0.24156769580621215,0.07757174081338652,0.017813196462658904,0.02421850311446179,0.06868966397346413,0.05741764362505863,0.3392857142857143,0.7857142857142857,1.0,1.0,1.0,1.0,0.5178571428571429,0.08928571428571429,0.5178571428571429,1.0,1.0,0.48214285714285715,4.373537967628727e-05,54,54,,1.0,80,4
0.23929684772040405,0.09573466968462767,0.020895034533421276,0.037674798010023665,0.06874967994765167,0.03275445951539204,0.39622641509433965,0.7358490566037735,1.0,1.0,1.0,1.0,0.660377358490566,0.1320754716981132,0.660377358490566,1.0,1.0,0.33962264150943394,2.9550932213707615e-05,61,61,,1.0,96,5
0.2380858447582704,0.05499170227434717,0.010083827788147157,0.01889787222669386,0.06500913866034015,0.030440152383135532,0.5,0.8392857142857143,1.0,1.0,1.0,1.0,0.6607142857142857,0.10714285714285714,0.6607142857142857,1.0,1.0,0.3392857142857143,4.018926781064235e-05,72,72,,1.0,112,6
0.32458095750154015,0.16150715077374161,0.05862328823167976,0.07933195303401995,0.0946881922354325,0.03913331685818394,0.3392857142857143,0.7321428571428571,1.0,1.0,1.0,1.0,0.5714285714285714,0.03571428571428571,0.5714285714285714,1.0,1.0,0.42857142857142855,5.6737789850318616e-05,81,81,,1.0,128,7
0.28546808379095845,0.22459466521974117,0.04990591495002863,0.1133602367242675,0.07035845188494559,0.04816091652720875,0.4,0.8,1.0,1.0,1.0,1.0,0.5166666666666667,0.03333333333333333,0.5166666666666667,1.0,1.0,0.48333333333333334,6.855816273580166e-05,91,91,,1.0,144,8
0.274662613920864,0.09470554935993675,0.03134227527210859,0.038365354485719774,0.07375827658210386,0.056055649725986284,0.40384615384615385,0.7884615384615384,1.0,1.0,1.0,1.0,0.5384615384615384,0.15384615384615385,0.5384615384615384,1.0,1.0,0.46153846153846156,5.3191677984673705e-05,102,102,,1.0,160,9
0.2493949127854671,0.08987342675957556,0.021630735432635346,0.03544909643209333,0.07391191254664405,0.050419505884680485,0.5172413793103449,0.8275862068965517,1.0,1.0,1.0,1.0,0.6896551724137931,0.1206896551724138,0.6896551724137931,1.0,1.0,0.3103448275862069,4.255334238773897e-05,112,112,,1.0,176,10
0.6023771762913651,0.6440658963484359,0.19265873945618295,0.3132629755667877,0.08127709405355404,0.060186679662064785,0.41818181818181815,0.7636363636363637,1.0,1.0,1.0,1.0,0.6181818181818182,0.12727272727272726,0.6181818181818182,1.0,0.9818181818181818,0.38181818181818183,6.855816273580166e-05,120,120,,1.0,192,11
0.24091608406264728,0.09203097013758794,0.01866040847331146,0.038289806922705186,0.05708052310214666,0.02930574715436529,0.4827586206896552,0.9137931034482759,1.0,1.0,1.0,1.0,0.5689655172413793,0.017241379310344827,0.5689655172413793,1.0,0.9655172413793104,0.43103448275862066,4.255334238773897e-05,128,128,,1.0,208,12
0.44165241846304415,0.28375559130541583,0.12155789599088403,0.15115657217988096,0.11145785069797998,0.04574463002617714,0.3220338983050847,0.6949152542372882,1.0,1.0,1.0,1.0,0.5932203389830508,0.06779661016949153,0.5932203389830508,1.0,1.0,0.4067796610169492,6.264797629306015e-05,136,136,,1.0,224,13
0.4152644866191259,0.29149034240494487,0.10786901763886714,0.1566033847989957,0.06384398442826801,0.056602770258882655,0.4576271186440678,0.8305084745762712,1.0,1.0,1.0,1.0,0.6271186440677966,0.0847457627118644,0.6271186440677966,1.0,1.0,0.3728813559322034,3.664315594499744e-05,142,142,,1.0,240,14
