heat_capacity mean,heat_capacity std,reward mean,reward std,avg_energy_above_hull_per_atom,avg_rmsd_from_relaxation,frac_novel_unique_stable_structures,frac_stable_structures,frac_successful_jobs,avg_comp_validity,avg_structure_comp_validity,avg_structure_validity,frac_novel_structures,frac_novel_systems,frac_novel_unique_structures,frac_unique_structures,frac_unique_systems,precision,recall,crystal_num,unique_comps,burden,div_ratio,cost,step
0.30829717672254126,0.16214558071793153,0.05695621740951625,0.07287499490917576,0.0814635454845967,0.057552635713614006,0.375,0.75,1.0,1.0,1.0,1.0,0.625,0.017857142857142856,0.625,1.0,1.0,0.375,4.255334238773897e-05,7,7,,1.0,16,0
0.29122158933172565,0.0,0.023555193903843228,0.0,0.0646187254216942,0.04487241157175856,0.34545454545454546,0.8363636363636363,1.0,1.0,1.0,1.0,0.4727272727272727,0.14545454545454545,0.4727272727272727,1.0,0.9818181818181818,0.5272727272727272,8.747075935257454e-05,8,8,,1.0,32,1
0.30210118152623633,0.16727526630154652,0.05485549085739444,0.07757737914116054,0.05826511117530587,0.0466978563571295,0.3620689655172414,0.8620689655172413,1.0,1.0,1.0,1.0,0.4827586206896552,0.06896551724137931,0.4827586206896552,1.0,1.0,0.5172413793103449,5.910186442741523e-05,11,11,,1.0,48,2
0.19033531899906328,0.06465082570027553,0.0058598801796285,0.008287122023911912,0.07127241618512112,0.03987136157701089,0.3793103448275862,0.7241379310344828,1.0,1.0,1.0,1.0,0.6551724137931034,0.1206896551724138,0.6551724137931034,1.0,1.0,0.3448275862068966,3.900723052209405e-05,14,14,,1.0,64,3
0.17946716010528785,0.03277838300943902,0.0,0.0,0.07049660832078578,0.056773363826823915,0.39622641509433965,0.7924528301886793,1.0,1.0,1.0,1.0,0.5660377358490566,0.07547169811320754,0.5660377358490566,1.0,1.0,0.4339622641509434,5.6737789850318616e-05,18,18,,1.0,80,4
0.26769583067769687,0.03623142001666457,0.01515459827805799,0.014998143597029856,0.07755928418998538,0.02928205720902748,0.32142857142857145,0.6964285714285714,1.0,1.0,1.0,1.0,0.5892857142857143,0.08928571428571429,0.5892857142857143,1.0,1.0,0.4107142857142857,5.3191677984673705e-05,21,21,,1.0,96,5
0.5822321916601528,0.4183951496158848,0.21446495465029644,0.21446495465029644,0.0717809290397181,0.048680916199668106,0.3508771929824561,0.7192982456140351,1.0,1.0,1.0,1.0,0.631578947368421,0.08771929824561403,0.631578947368421,1.0,1.0,0.3684210526315789,4.8463528830480485e-05,23,23,,1.0,112,6
0.27044645612399276,0.11767509047878852,0.03946329902936607,0.03946329902936607,0.07215091354841487,0.04779881057731907,0.3392857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,0.5892857142857143,0.07142857142857142,0.5892857142857143,1.0,1.0,0.4107142857142857,4.4917416964835574e-05,25,25,,1.0,128,7
0.23701426063919376,0.07979695100333485,0.018911245614061985,0.026744540028775167,0.05988019107549401,0.12566522267348432,0.3018867924528302,0.8679245283018868,1.0,1.0,1.0,1.0,0.4339622641509434,0.018867924528301886,0.4339622641509434,1.0,1.0,0.5660377358490566,6.383001358160844e-05,28,28,,1.0,144,8
0.22278659214620974,0.04689507030630253,0.007238940112513439,0.010237407284323123,0.08436077157913281,0.054101772765440106,0.3018867924528302,0.7547169811320755,1.0,1.0,1.0,1.0,0.5283018867924528,0.05660377358490566,0.5283018867924528,1.0,1.0,0.4716981132075472,5.20096406961254e-05,31,31,,1.0,160,9
0.39661572432440356,0.19168150233771952,0.08557535051671661,0.10809104334399132,0.07353540220803513,0.03406130515619895,0.3148148148148148,0.7962962962962963,1.0,1.0,1.0,1.0,0.5185185185185185,0.018518518518518517,0.5185185185185185,1.0,1.0,0.48148148148148145,6.737612544725336e-05,34,34,,1.0,176,10
