heat_capacity mean,heat_capacity std,reward mean,reward std,avg_energy_above_hull_per_atom,avg_rmsd_from_relaxation,frac_novel_unique_stable_structures,frac_stable_structures,frac_successful_jobs,avg_comp_validity,avg_structure_comp_validity,avg_structure_validity,frac_novel_structures,frac_novel_systems,frac_novel_unique_structures,frac_unique_structures,frac_unique_systems,precision,recall,crystal_num,unique_comps,burden,div_ratio,cost,step
0.23447755936731918,0.07599395770729118,0.016796034976847066,0.019931969113246798,0.07236183485922232,0.04947320530547659,0.32786885245901637,0.819672131147541,1.0,1.0,1.0,1.0,0.4918032786885246,0.11475409836065574,0.4918032786885246,1.0,1.0,0.5081967213114754,5.3191677984673705e-05,11,11,,1.0,16,0
0.2654881054433045,0.0554394892419967,0.01833414266342984,0.020974306438144193,0.0714210644463088,0.021340849771992212,0.34,0.72,1.0,1.0,1.0,1.0,0.62,0.08,0.62,1.0,1.0,0.38,4.137130509919066e-05,20,20,,1.0,32,1
0.20756566475408922,0.06235274236753703,0.006747244557159571,0.019482540838622164,0.07373430660114327,0.12885675062928736,0.5263157894736842,0.8245614035087719,1.0,1.0,1.0,1.0,0.6842105263157895,0.07017543859649122,0.6842105263157895,1.0,1.0,0.3157894736842105,3.191500679080422e-05,31,31,,1.0,48,2
0.26050679124961346,0.12430936004424553,0.035216687675387014,0.05019453479042071,0.08569059627914073,0.044266555975559854,0.4528301886792453,0.7547169811320755,1.0,1.0,1.0,1.0,0.6792452830188679,0.07547169811320754,0.6792452830188679,1.0,1.0,0.32075471698113206,2.9550932213707615e-05,37,37,,1.0,64,3
0.28672897016808147,0.1401770826260585,0.0395784541845476,0.06469731167924926,0.07066924714280358,0.118269003280721,0.4423076923076923,0.8076923076923077,1.0,1.0,1.0,1.0,0.6153846153846154,0.07692307692307693,0.6153846153846154,1.0,1.0,0.38461538461538464,5.08276034075771e-05,50,50,,1.0,80,4
0.21399847131726912,0.07161863017637873,0.010161850988804387,0.022691415347866277,0.07501438140311495,0.07834831136140374,0.49122807017543857,0.8070175438596491,1.0,1.0,1.0,1.0,0.6842105263157895,0.03508771929824561,0.6842105263157895,1.0,1.0,0.3157894736842105,2.8368894925159308e-05,58,58,,1.0,96,5
0.2103578462143562,0.05922722850382296,0.008279187576312408,0.016558375152624816,0.06811791673867038,0.02806167025900827,0.3888888888888889,0.7777777777777778,1.0,1.0,1.0,1.0,0.5370370370370371,0.018518518518518517,0.5370370370370371,1.0,1.0,0.46296296296296297,5.791982713886692e-05,63,63,,1.0,112,6
0.27507766297218206,0.18782174073729652,0.04018288992760374,0.0944866617867075,0.07703698249212623,0.051040349677602126,0.41379310344827586,0.7758620689655172,1.0,1.0,1.0,1.0,0.6206896551724138,0.034482758620689655,0.6206896551724138,1.0,0.9827586206896551,0.3793103448275862,5.20096406961254e-05,72,72,,1.0,128,7
0.1871605927270993,0.04108278844219657,0.0010986151496038385,0.002906662472419777,0.09114214138020679,0.04265134736668294,0.32075471698113206,0.6981132075471698,1.0,1.0,1.0,1.0,0.6226415094339622,0.0,0.6226415094339622,1.0,1.0,0.37735849056603776,4.255334238773897e-05,80,80,,1.0,144,8
0.29015025108726855,0.21293625981563827,0.043026098649566955,0.11241953524143804,0.06677052518143733,0.03482002301761251,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,0.6666666666666666,0.09259259259259259,0.6666666666666666,1.0,1.0,0.3333333333333333,3.073296950225592e-05,91,91,,1.0,160,9
