model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
gp,soap,25,250,elastic_anisotropy,R2,-0.005871181032549,0.002622099413685,gp_soap_pca25_n250,,44.660509605953926
gp,soap,25,250,elastic_anisotropy,RMSE,21.56352425071828,0.0281247339899904,gp_soap_pca25_n250,0.0013042735344642,0.1304273534458224
gp,soap,25,250,elastic_anisotropy,Spearman,0.1289968825209571,0.0243635446023097,gp_soap_pca25_n250,0.1888692511491628,18.8869251002749
gp,soap,25,250,G_Reuss,R2,0.0847954256470979,0.0487159872139891,gp_soap_pca25_n250,0.5745119721049056,57.451197142737854
gp,soap,25,250,G_Reuss,RMSE,42.68429263759256,1.1333934110262902,gp_soap_pca25_n250,0.0265529388210617,2.6552938820999503
gp,soap,25,250,G_Reuss,Spearman,0.4450086851275775,0.020706190339197,gp_soap_pca25_n250,0.0465298566774282,4.652985666697235
gp,soap,25,250,G_VRH,R2,0.085407482380759,0.0632518758554933,gp_soap_pca25_n250,0.7405893967639419,74.05893958968171
gp,soap,25,250,G_VRH,RMSE,42.484174680294885,1.4739051396489808,gp_soap_pca25_n250,0.0346930392490974,3.469303924901575
gp,soap,25,250,G_VRH,Spearman,0.447620027622653,0.0450783204453812,gp_soap_pca25_n250,0.1007066656172555,10.070666559475727
gp,soap,25,250,G_Voigt,R2,0.1295189580160404,0.0596439063938474,gp_soap_pca25_n250,0.4605032908499831,46.05032904944341
gp,soap,25,250,G_Voigt,RMSE,42.28277490886623,1.42907030599722,gp_soap_pca25_n250,0.0337979309323324,3.379793093225251
gp,soap,25,250,G_Voigt,Spearman,0.4705603958314761,0.0428588344469328,gp_soap_pca25_n250,0.0910804114128678,9.108041139351217
gp,soap,25,250,K_Reuss,R2,0.2284863172859276,0.073182741863664,gp_soap_pca25_n250,0.3202937608385677,32.0293760698387
gp,soap,25,250,K_Reuss,RMSE,64.75339209285916,3.008528483357394,gp_soap_pca25_n250,0.0464613263663938,4.646132636632207
gp,soap,25,250,K_Reuss,Spearman,0.5712141293631613,0.0385095463368405,gp_soap_pca25_n250,0.0674170059129564,6.741700590115402
gp,soap,25,250,K_VRH,R2,0.2187839224008253,0.079544976881078,gp_soap_pca25_n250,0.363577798625197,36.35777984590158
gp,soap,25,250,K_VRH,RMSE,64.45570224166039,3.2794758114737435,gp_soap_pca25_n250,0.0508795296214162,5.087952962133728
gp,soap,25,250,K_VRH,Spearman,0.5697651772788896,0.0376731301071276,gp_soap_pca25_n250,0.0661204503354322,6.612045032382744
