bulk_modulus mean,bulk_modulus std,reward mean,reward std,avg_energy_above_hull_per_atom,avg_rmsd_from_relaxation,frac_novel_unique_stable_structures,frac_stable_structures,frac_successful_jobs,avg_comp_validity,avg_structure_comp_validity,avg_structure_validity,frac_novel_structures,frac_novel_systems,frac_novel_unique_structures,frac_unique_structures,frac_unique_systems,precision,recall,crystal_num,unique_comps,burden,div_ratio,cost,step
47.82503032424067,34.01990601104364,0.07349074181355283,0.08930384761372043,0.18250714203427978,0.9475425225250352,0.16326530612244897,0.30612244897959184,1.0,1.0,1.0,1.0,0.8367346938775511,0.30612244897959184,0.8367346938775511,1.0,1.0,0.16326530612244897,3.7825193233545746e-05,8,8,,1.0,8,0
87.74979699129797,34.05140347245122,0.17828893945078417,0.0896089565064506,0.21226403528319895,0.9458455387181769,0.07317073170731707,0.21951219512195122,1.0,1.0,1.0,1.0,0.7804878048780488,0.17073170731707318,0.7804878048780488,1.0,1.0,0.21951219512195122,1.773055932822457e-05,11,11,,1.0,11,1
65.94815570081235,50.73097628303283,0.12571152647645287,0.12837176158298355,0.16431089850196148,1.0451777994109728,0.1590909090909091,0.36363636363636365,1.0,1.0,1.0,1.0,0.7727272727272727,0.25,0.7727272727272727,1.0,1.0,0.22727272727272727,2.8368894925159308e-05,18,18,,1.0,18,2
60.02195718334524,34.18693433626169,0.11100778540292981,0.08166726939219238,0.23307445331026871,1.0436829499472753,0.12244897959183673,0.1836734693877551,1.0,1.0,1.0,1.0,0.9387755102040817,0.24489795918367346,0.9387755102040817,1.0,1.0,0.061224489795918366,3.5461118656449135e-06,24,24,,1.0,24,3
99.8578971824004,79.25387472255501,0.21222723235207036,0.20640942234859844,0.2803362330433179,0.8766572402248728,0.08888888888888889,0.28888888888888886,1.0,1.0,1.0,1.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,1.0,1.0,0.2222222222222222,3.664315594499744e-05,28,28,,1.0,28,4
44.584535206693964,14.312102067079342,0.0646961452807736,0.037663426492314064,0.3757113867601398,0.9179302483612398,0.11764705882352941,0.27450980392156865,1.0,1.0,1.0,1.0,0.8235294117647058,0.19607843137254902,0.8235294117647058,1.0,1.0,0.17647058823529413,2.2458708482417787e-05,34,34,,1.0,34,5
72.79801522670093,46.677099497608076,0.13894214533342353,0.12283447236212654,0.34938580259332297,1.043108397897641,0.18,0.32,1.0,1.0,1.0,1.0,0.86,0.28,0.86,1.0,1.0,0.14,3.3097044079352525e-05,43,43,,1.0,43,6
176.78510951068245,102.29730072466043,0.4125923934491643,0.26920342295963273,0.33222999718535684,0.980950393143251,0.04081632653061224,0.20408163265306123,1.0,1.0,1.0,1.0,0.7755102040816326,0.14285714285714285,0.7755102040816326,1.0,1.0,0.22448979591836735,2.1276671193869483e-05,45,45,,1.0,45,7
77.55498584153739,62.704382229802405,0.1514604890566773,0.16501153218369052,0.2072248139008728,1.1298367845390183,0.1702127659574468,0.23404255319148937,1.0,1.0,1.0,1.0,0.9361702127659575,0.2127659574468085,0.9361702127659575,1.0,1.0,0.06382978723404255,3.5461118656449135e-06,53,53,,1.0,53,8
49.6354698250304,40.6909744092143,0.08481378256026662,0.1003866287806515,0.2828260290240317,1.014488025961368,0.1346153846153846,0.23076923076923078,1.0,1.0,1.0,1.0,0.8846153846153846,0.3269230769230769,0.8846153846153846,1.0,0.9807692307692307,0.11538461538461539,1.8912596616772873e-05,60,60,,1.0,60,9
95.71623407976003,27.377979953498723,0.19925324757831583,0.0720473156671019,0.33262149290255544,0.9914768268504814,0.0851063829787234,0.2765957446808511,1.0,1.0,1.0,1.0,0.7872340425531915,0.1276595744680851,0.7872340425531915,1.0,1.0,0.2127659574468085,4.373537967628727e-05,64,64,,1.0,64,10
76.9554653888423,42.32792183480255,0.14988280365484813,0.1113892679863225,0.17951071310027109,0.936507500706795,0.10256410256410256,0.1794871794871795,1.0,1.0,1.0,1.0,0.9230769230769231,0.23076923076923078,0.9230769230769231,1.0,1.0,0.07692307692307693,7.092223731289827e-06,68,68,,1.0,68,11
68.52691027719318,39.40358527473447,0.12773022790910202,0.10365932578916451,0.17911718717345465,0.9409227769500652,0.18,0.32,1.0,1.0,1.0,1.0,0.82,0.22,0.82,1.0,1.0,0.18,1.8912596616772873e-05,77,77,,1.0,77,12
75.66400740308958,51.691811727801074,0.1489797147752128,0.13314176794784005,0.29086989635512495,0.9479616979110254,0.18518518518518517,0.3333333333333333,1.0,1.0,1.0,1.0,0.8518518518518519,0.2222222222222222,0.8518518518518519,1.0,1.0,0.14814814814814814,3.427908136790083e-05,87,87,,1.0,87,13
51.73063516358351,23.931334565474643,0.08632160837379672,0.05864745559855093,0.30067393803675224,0.95471469010136,0.13636363636363635,0.3181818181818182,1.0,1.0,1.0,1.0,0.7954545454545454,0.36363636363636365,0.7954545454545454,1.0,1.0,0.20454545454545456,2.9550932213707615e-05,93,93,,1.0,93,14
74.0444296223373,57.28969728343088,0.14750537226879692,0.14521335168060462,0.3130510848492198,1.047049819403351,0.16666666666666666,0.25,1.0,1.0,1.0,1.0,0.875,0.14583333333333334,0.875,1.0,1.0,0.125,1.536648475112796e-05,101,101,,1.0,101,15
59.851497529505046,30.12632518041332,0.10487236191975009,0.07927980310635084,0.19245064826098152,0.940072959565634,0.11363636363636363,0.29545454545454547,1.0,1.0,1.0,1.0,0.8181818181818182,0.13636363636363635,0.8181818181818182,1.0,0.9772727272727273,0.18181818181818182,2.0094633905321177e-05,106,106,,1.0,106,16
91.1223201580688,49.45411336406008,0.18716400041597056,0.13014240358963178,0.3017368004852451,0.9899348282215278,0.16326530612244897,0.2857142857142857,1.0,1.0,1.0,1.0,0.8775510204081632,0.3877551020408163,0.8775510204081632,1.0,1.0,0.12244897959183673,1.8912596616772873e-05,114,114,,1.0,114,17
130.60058775513352,101.77115572099439,0.2910541783029829,0.2678188308447221,0.214167942940804,0.9514717382444722,0.09615384615384616,0.2692307692307692,1.0,1.0,1.0,1.0,0.8269230769230769,0.25,0.8269230769230769,1.0,1.0,0.17307692307692307,1.773055932822457e-05,119,119,,1.0,119,18
52.813858866829676,48.63103944036389,0.09105407840252462,0.12420565491694603,0.23742936428036324,1.0622801867450569,0.1568627450980392,0.29411764705882354,1.0,1.0,1.0,1.0,0.8431372549019608,0.2549019607843137,0.8431372549019608,1.0,1.0,0.1568627450980392,3.073296950225592e-05,127,127,,1.0,127,19
