heat_capacity mean,heat_capacity std,reward mean,reward std,avg_energy_above_hull_per_atom,avg_rmsd_from_relaxation,frac_novel_unique_stable_structures,frac_stable_structures,frac_successful_jobs,avg_comp_validity,avg_structure_comp_validity,avg_structure_validity,frac_novel_structures,frac_novel_systems,frac_novel_unique_structures,frac_unique_structures,frac_unique_systems,precision,recall,crystal_num,unique_comps,burden,div_ratio,cost,step
0.30779165383041995,0.0607459618329046,0.03886753530733551,0.02545998375835535,0.0771757599219572,0.5341647120937824,0.16666666666666666,0.7407407407407407,1.0,1.0,1.0,1.0,0.42592592592592593,0.05555555555555555,0.42592592592592593,1.0,1.0,0.5740740740740741,8.983483392967115e-05,4,4,,1.0,9,0
0.2737084976528789,0.09063846308896827,0.03255070759731119,0.026892519442126894,0.1804131884146696,0.490374231686458,0.2037037037037037,0.6851851851851852,1.0,1.0,1.0,1.0,0.5,0.09259259259259259,0.5,1.0,1.0,0.5,4.609945425338388e-05,7,7,,1.0,20,1
0.6207695799741055,0.0,0.2118683314137746,0.0,0.15455925534372958,0.5128480347518423,0.14,0.7,1.0,1.0,1.0,1.0,0.38,0.06,0.38,1.0,1.0,0.62,0.00014184447462579656,8,8,,1.0,27,2
0.46333051674078896,0.0,0.12190315242330797,0.0,0.1590418076068447,0.466841981506519,0.09259259259259259,0.7592592592592593,1.0,1.0,1.0,1.0,0.3148148148148148,0.09259259259259259,0.3148148148148148,1.0,0.9814814814814815,0.6851851851851852,8.865279664112284e-05,9,9,,1.0,32,3
0.27643626390852594,0.10027163634059683,0.036202257214035076,0.036202257214035076,0.21352807253050388,0.6355388141598911,0.09090909090909091,0.5818181818181818,1.0,1.0,1.0,1.0,0.45454545454545453,0.05454545454545454,0.45454545454545453,1.0,1.0,0.5454545454545454,7.565038646709149e-05,11,11,,1.0,37,4
0.2733424688142252,0.057672330394977975,0.021126229186692328,0.026010897775732105,0.12578318165042665,0.511121789455605,0.22448979591836735,0.673469387755102,1.0,1.0,1.0,1.0,0.5102040816326531,0.08163265306122448,0.5102040816326531,1.0,1.0,0.4897959183673469,5.437371527322201e-05,16,16,,1.0,48,5
0.2858022864021587,0.144107414631468,0.04791087860771452,0.05894245426145044,0.05383213908397788,0.5179651918215638,0.22641509433962265,0.8113207547169812,1.0,1.0,1.0,1.0,0.41509433962264153,0.11320754716981132,0.41509433962264153,1.0,1.0,0.5849056603773585,0.0001040192813922508,21,21,,1.0,60,6
,,,,0.1318867132332413,0.6250448235887,0.15517241379310345,0.7758620689655172,1.0,1.0,1.0,1.0,0.3793103448275862,0.08620689655172414,0.3793103448275862,1.0,1.0,0.6206896551724138,8.274261019838131e-05,21,21,,1.0,69,7
0.27746883681625406,0.07300568868201182,0.02301155070228893,0.035258469337138665,0.1473476696313789,0.5857748098742518,0.20689655172413793,0.6724137931034483,1.0,1.0,1.0,1.0,0.5172413793103449,0.06896551724137931,0.5172413793103449,1.0,1.0,0.4827586206896552,7.80144610441881e-05,25,25,,1.0,81,8
0.3854609842830343,0.15293523281317967,0.08084546756547466,0.08400430517577046,0.15299923611786687,0.6677677764558786,0.2830188679245283,0.6792452830188679,1.0,1.0,1.0,1.0,0.6037735849056604,0.09433962264150944,0.6037735849056604,1.0,1.0,0.39622641509433965,4.4917416964835574e-05,31,31,,1.0,96,9
