heat_capacity mean,heat_capacity std,reward mean,reward std,avg_energy_above_hull_per_atom,avg_rmsd_from_relaxation,frac_novel_unique_stable_structures,frac_stable_structures,frac_successful_jobs,avg_comp_validity,avg_structure_comp_validity,avg_structure_validity,frac_novel_structures,frac_novel_systems,frac_novel_unique_structures,frac_unique_structures,frac_unique_systems,precision,recall,crystal_num,unique_comps,burden,div_ratio,cost,step
0.0,0.0,0.0,0.0,0.3199128646519821,0.8747280684750953,0.10638297872340426,0.23404255319148937,1.0,1.0,1.0,1.0,0.851063829787234,0.2978723404255319,0.851063829787234,1.0,1.0,0.14893617021276595,1.6548522039676263e-05,5,5,,1.0,5,0
0.1789742114636234,0.1839517040503776,0.03084240655064194,0.0392570869499783,0.2565899941916796,0.9083493436227457,0.08,0.3,1.0,1.0,1.0,1.0,0.76,0.2,0.76,1.0,1.0,0.24,3.664315594499744e-05,9,9,,1.0,9,1
0.10996758297285646,0.2048712577511045,0.027124333127346547,0.0637677895472176,0.2637964991474389,0.9964466652729008,0.1568627450980392,0.3137254901960784,1.0,1.0,1.0,1.0,0.8235294117647058,0.19607843137254902,0.8235294117647058,1.0,1.0,0.17647058823529413,4.018926781064235e-05,17,17,,1.0,17,2
0.2028759714609243,0.2684424277683898,0.058786269406242445,0.09249122731776287,0.2363911476978904,1.0474596654781283,0.10869565217391304,0.2608695652173913,1.0,1.0,1.0,1.0,0.782608695652174,0.2391304347826087,0.782608695652174,1.0,1.0,0.21739130434782608,2.2458708482417787e-05,22,22,,1.0,22,3
0.14788154370336645,0.13371864752752147,0.008716974400308776,0.014062259594726356,0.19572295301822154,0.8649082067790669,0.15217391304347827,0.32608695652173914,1.0,1.0,1.0,1.0,0.782608695652174,0.13043478260869565,0.782608695652174,1.0,1.0,0.21739130434782608,1.6548522039676263e-05,29,29,,1.0,29,4
0.08899293379330944,0.16096810254312616,0.015138819310462535,0.037283819826391236,0.21580183401552186,0.9096963288638695,0.1509433962264151,0.2830188679245283,1.0,1.0,1.0,1.0,0.8113207547169812,0.20754716981132076,0.8113207547169812,1.0,1.0,0.18867924528301888,1.8912596616772873e-05,37,37,,1.0,37,5
0.39164956102190573,0.14153235871791234,0.08741327308550627,0.07245781652760167,0.2710535026714986,0.9629827563861758,0.1875,0.375,1.0,1.0,1.0,1.0,0.7916666666666666,0.1875,0.7916666666666666,1.0,1.0,0.20833333333333334,1.8912596616772873e-05,46,46,,1.0,46,6
0.0,0.0,0.0,0.0,0.21600331357161467,0.9600342479463236,0.10256410256410256,0.23076923076923078,1.0,1.0,1.0,1.0,0.8461538461538461,0.3076923076923077,0.8461538461538461,1.0,1.0,0.15384615384615385,1.300241017403135e-05,50,50,,1.0,50,7
0.06294565049792097,0.10902506477787233,0.0002546574273834138,0.0004410796027528546,0.21056613559794765,0.8313828175388731,0.07547169811320754,0.3018867924528302,1.0,1.0,1.0,1.0,0.7735849056603774,0.2641509433962264,0.7735849056603774,1.0,1.0,0.22641509433962265,3.073296950225592e-05,54,54,,1.0,54,8
0.07224902489308631,0.12513898191213405,0.005570871367477891,0.009649032250902417,0.29299645127405416,0.7970367332811702,0.08888888888888889,0.37777777777777777,1.0,1.0,1.0,1.0,0.6888888888888889,0.15555555555555556,0.6888888888888889,1.0,1.0,0.3111111111111111,4.728149154193218e-05,58,57,,0.9827586206896551,58,9
0.16693986346816103,0.1941450131660904,0.028406651535844755,0.05821490859634331,0.19072866052019677,0.9539422541040463,0.21739130434782608,0.34782608695652173,1.0,1.0,1.0,1.0,0.8478260869565217,0.21739130434782608,0.8478260869565217,1.0,1.0,0.15217391304347827,2.0094633905321177e-05,68,67,,0.9852941176470589,68,10
0.1042333917307467,0.10704593816508155,0.0,0.0,0.26356662211091525,0.9913165544198539,0.11538461538461539,0.23076923076923078,1.0,1.0,1.0,1.0,0.8461538461538461,0.2692307692307692,0.8461538461538461,1.0,1.0,0.15384615384615385,1.8912596616772873e-05,74,73,,0.9864864864864865,74,11
0.20012504504269096,0.20053205901652615,0.027961438365969236,0.07397901221601486,0.3178173899163985,0.8831175013960743,0.17777777777777778,0.37777777777777777,1.0,1.0,1.0,1.0,0.8,0.08888888888888889,0.8,1.0,1.0,0.2,2.1276671193869483e-05,82,81,,0.9878048780487805,82,12
0.0,0.0,0.0,0.0,0.20145203413769142,0.961971462001039,0.10416666666666667,0.25,1.0,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,0.8333333333333334,1.0,1.0,0.16666666666666666,1.6548522039676263e-05,87,86,,0.9885057471264368,87,13
0.16423619929360259,0.22140305265169397,0.035710733095269044,0.07351430080350696,0.3248869934198487,0.9638285083525495,0.1320754716981132,0.2641509433962264,1.0,1.0,1.0,1.0,0.8301886792452831,0.24528301886792453,0.8301886792452831,1.0,1.0,0.16981132075471697,2.60048203480627e-05,94,93,,0.9893617021276596,94,14
0.0,0.0,0.0,0.0,0.3194060207459078,0.9455466290749419,0.08695652173913043,0.1956521739130435,1.0,1.0,1.0,1.0,0.8913043478260869,0.1956521739130435,0.8913043478260869,1.0,1.0,0.10869565217391304,1.536648475112796e-05,98,97,,0.9897959183673469,98,15
0.0,0.0,0.0,0.0,0.2243949923182883,1.012843334355811,0.13043478260869565,0.2391304347826087,1.0,1.0,1.0,1.0,0.8695652173913043,0.2608695652173913,0.8695652173913043,1.0,0.9782608695652174,0.13043478260869565,1.1820372885483045e-05,104,103,,0.9903846153846154,104,16
0.12771252728333074,0.25448006400026496,0.03973257336654814,0.09732453091573977,0.3107487798005277,0.7264424230233699,0.14893617021276595,0.2765957446808511,1.0,1.0,1.0,1.0,0.7872340425531915,0.1276595744680851,0.7872340425531915,1.0,1.0,0.2127659574468085,2.8368894925159308e-05,111,110,,0.990990990990991,111,17
0.08057645529643691,0.11113431672592998,0.003685643176590135,0.00737128635318027,0.25939652343149106,0.8746709375585091,0.10416666666666667,0.2708333333333333,1.0,1.0,1.0,1.0,0.8125,0.1875,0.8125,1.0,1.0,0.1875,3.3097044079352525e-05,116,115,,0.9913793103448276,116,18
0.059455057478676514,0.14563455345060236,0.013566155293937598,0.03323015824150386,0.21460000886013905,0.968425662903197,0.16279069767441862,0.2558139534883721,1.0,1.0,1.0,1.0,0.8837209302325582,0.23255813953488372,0.8837209302325582,1.0,1.0,0.11627906976744186,1.8912596616772873e-05,123,122,,0.991869918699187,123,19
