model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
dgp,uma,25,250,poly_electronic,Spearman,0.7502362484583394,0.0412064402992208,dgp_uma_pca25_n250,0.0549246192567953,5.492461924947436
dgp,uma,25,250,poly_total,R2,0.1082161620691348,0.0155338982173783,dgp_uma_pca25_n250,0.1435450853214914,14.35450851888448
dgp,uma,25,250,poly_total,RMSE,19.83236112108213,0.1725986182315069,dgp_uma_pca25_n250,0.0087028779466924,0.8702877946648593
dgp,uma,25,250,poly_total,Spearman,0.5485329273836534,0.0233162345261319,dgp_uma_pca25_n250,0.042506535819725,4.250653581197591
dgp,orb,50,250,band_gap,R2,-0.0150319286924427,0.0175591574520406,dgp_orb_pca50_n250,,116.8124044125892
dgp,orb,50,250,band_gap,RMSE,1.598181764031371,0.0137376027880243,dgp_orb_pca50_n250,0.0085957699538327,0.8595769953294915
dgp,orb,50,250,band_gap,Spearman,-0.0212316075009255,0.0209603899595839,dgp_orb_pca50_n250,,98.7225760458677
dgp,orb,50,250,n,R2,-0.0094654779348537,0.0062516426949929,dgp_orb_pca50_n250,,66.04677198524107
dgp,orb,50,250,n,RMSE,1.1561355256040864,0.0035718198494298,dgp_orb_pca50_n250,0.0030894473617731,0.3089447361505963
dgp,orb,50,250,n,Spearman,-0.0072650507035693,0.0337415677054927,dgp_orb_pca50_n250,,464.4367757058982
dgp,orb,50,250,poly_electronic,R2,-0.0035944707114927,0.0032818827996815,dgp_orb_pca50_n250,,91.30364306167812
dgp,orb,50,250,poly_electronic,RMSE,13.934084497139846,0.022768976172127,dgp_orb_pca50_n250,0.0016340489521791,0.1634048952167415
dgp,orb,50,250,poly_electronic,Spearman,0.0163668211122751,0.0306228013366797,dgp_orb_pca50_n250,1.8710292687021937,187.10292572703503
dgp,orb,50,250,poly_total,R2,-0.002519096450856,0.0028636642755113,dgp_orb_pca50_n250,,113.67822620924215
dgp,orb,50,250,poly_total,RMSE,21.028435090940125,0.0300022318889234,dgp_orb_pca50_n250,0.0014267458210358,0.142674582102911
