model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
mtgp_2,uma,50,100,eps_total,Spearman,0.4400097710025612,0.0405391723691836,mtgp_2_uma_pca50_n100,0.0921324366884289,9.213243666749024
mtgp_2,uma,50,100,last phdos peak,R2,0.3143488266759385,0.2546722847710094,mtgp_2_uma_pca50_n100,0.8101582164757067,81.0158216217981
mtgp_2,uma,50,100,last phdos peak,RMSE,393.9697319992003,72.99442161340069,mtgp_2_uma_pca50_n100,0.1852792630616325,18.527926306158548
mtgp_2,uma,50,100,last phdos peak,Spearman,0.7291287307183193,0.071857548039652,mtgp_2_uma_pca50_n100,0.0985526217967844,9.855262178326791
mtgp_2,orb,10,100,eps_electronic,R2,-0.0008323897956641,1.713031454939326e-06,mtgp_2_orb_pca10_n100,,0.2057967622940244
mtgp_2,orb,10,100,eps_electronic,RMSE,84702.01219232044,0.0724882508546553,mtgp_2_orb_pca10_n100,8.558031737199685e-07,8.558031737199674e-05
mtgp_2,orb,10,100,eps_electronic,Spearman,0.7536942957721754,0.0239477189455225,mtgp_2_orb_pca10_n100,0.0317737829247965,3.17737829205808
mtgp_2,orb,10,100,eps_total,R2,-0.0008364814598221,8.06583985967689e-07,mtgp_2_orb_pca10_n100,,0.0964257940293663
mtgp_2,orb,10,100,eps_total,RMSE,95033.9498351528,0.0382943955410543,mtgp_2_orb_pca10_n100,4.0295489777579787e-07,4.0295489777579746e-05
mtgp_2,orb,10,100,eps_total,Spearman,0.4185105463873786,0.0768347264641025,mtgp_2_orb_pca10_n100,0.1835908966389184,18.359089659505074
