model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
gp,mace,25,100,G_VRH,Spearman,0.7905403799719153,0.0137806085221648,gp_mace_pca25_n100,0.017431884406277,1.7431884404072038
gp,mace,25,100,G_Voigt,R2,0.5841797216413247,0.0311292143345311,gp_mace_pca25_n100,0.0532870505108765,5.328705050175491
gp,mace,25,100,G_Voigt,RMSE,28.9549376864092,1.0797524801737972,gp_mace_pca25_n100,0.0372907892901668,3.729078929003808
gp,mace,25,100,G_Voigt,Spearman,0.8079471401410763,0.0125914708307459,gp_mace_pca25_n100,0.0155845230525196,1.558452305059071
gp,mace,25,100,K_Reuss,R2,0.7990684478250867,0.0132201968879464,gp_mace_pca25_n100,0.0165445112041769,1.6544511202106438
gp,mace,25,100,K_Reuss,RMSE,33.06943116117511,1.0987676117955285,gp_mace_pca25_n100,0.0332260814055225,3.3226081405422083
gp,mace,25,100,K_Reuss,Spearman,0.9007667987298678,0.0061839087861812,gp_mace_pca25_n100,0.0068651606552338,0.6865160654471663
gp,mace,25,100,K_VRH,R2,0.8252093446710482,0.0102457663724904,gp_mace_pca25_n100,0.0124159601907739,1.2415960189269373
gp,mace,25,100,K_VRH,RMSE,30.532351464549077,0.8937144265660715,gp_mace_pca25_n100,0.0292710644184663,2.9271064418370485
gp,mace,25,100,K_VRH,Spearman,0.9164500305791572,0.0057607254355655,gp_mace_pca25_n100,0.0062859132995226,0.6285913298836792
gp,mace,25,100,K_Voigt,R2,0.838407059989081,0.0108367593652312,gp_mace_pca25_n100,0.0129254152098532,1.292541520831157
gp,mace,25,100,K_Voigt,RMSE,29.369386432639224,0.9804127158019714,gp_mace_pca25_n100,0.0333821313581275,3.3382131358013876
gp,mace,25,100,K_Voigt,Spearman,0.9248416353037936,0.006137521652915,gp_mace_pca25_n100,0.0066362947110387,0.6636294710321196
gp,mace,25,100,poisson_ratio,R2,0.152494120979285,0.0449852274948903,gp_mace_pca25_n100,0.2949964707229674,29.499647052951968
gp,mace,25,100,poisson_ratio,RMSE,0.0568863804012463,0.0015112430908139,gp_mace_pca25_n100,0.0265659913700677,2.6565991323367655
gp,mace,25,100,poisson_ratio,Spearman,0.4331958233867554,0.0342936983830644,gp_mace_pca25_n100,0.0791644252591215,7.916442524084699
gp,orb,25,100,elastic_anisotropy,R2,-0.0085396617359275,0.0059867891782347,gp_orb_pca25_n100,,70.10569379981156
gp,orb,25,100,elastic_anisotropy,RMSE,20.06829341743807,0.0595261872611111,gp_orb_pca25_n100,0.0029661808317685,0.2966180831753736
gp,orb,25,100,elastic_anisotropy,Spearman,0.186382349851018,0.0484881963559876,gp_orb_pca25_n100,0.2601544427074019,26.01544425678208
gp,orb,25,100,G_Reuss,R2,0.575501852098861,0.0246086276201486,gp_orb_pca25_n100,0.0427602926565756,4.276029264914554
gp,orb,25,100,G_Reuss,RMSE,28.806853634714862,0.8438858341125853,gp_orb_pca25_n100,0.0292946201210821,2.929462012098042
gp,orb,25,100,G_Reuss,Spearman,0.8016387939405579,0.0138669248802316,gp_orb_pca25_n100,0.0172982208259495,1.7298220823791646
gp,orb,25,100,G_VRH,R2,0.6512438515920187,0.0267304060342914,gp_orb_pca25_n100,0.0410451568470807,4.104515684077819
gp,orb,25,100,G_VRH,RMSE,26.018351955653948,1.012086754273475,gp_orb_pca25_n100,0.0388989570130533,3.8898957012903823
gp,orb,25,100,G_VRH,Spearman,0.8484007946211081,0.014884987331659,gp_orb_pca25_n100,0.017544758828646,1.7544758826578055
gp,orb,25,100,G_Voigt,R2,0.6916745082503359,0.0282956474578108,gp_orb_pca25_n100,0.0409089060248694,4.0908906018955
gp,orb,25,100,G_Voigt,RMSE,24.922744585199577,1.1729080126875011,gp_orb_pca25_n100,0.0470617515128745,4.7061751512685674
gp,orb,25,100,G_Voigt,Spearman,0.8584360836715659,0.0137251560189291,gp_orb_pca25_n100,0.0159885590552368,1.598855905337436
gp,orb,25,100,K_Reuss,R2,0.7647460815164386,0.0083536344827788,gp_orb_pca25_n100,0.0109234093311261,1.0923409329697746
gp,orb,25,100,K_Reuss,RMSE,35.796631042202286,0.6359503973264028,gp_orb_pca25_n100,0.0177656494147913,1.7765649414741718
gp,orb,25,100,K_Reuss,Spearman,0.892685649873114,0.0031308265802314,gp_orb_pca25_n100,0.0035071994051617,0.350719940476885
gp,orb,25,100,K_VRH,R2,0.8028100173487305,0.0096498620533418,gp_orb_pca25_n100,0.0120201066812922,1.2020106679794968
gp,orb,25,100,K_VRH,RMSE,32.433793492285744,0.7991668954895284,gp_orb_pca25_n100,0.0246399452373527,2.463994523727677
gp,orb,25,100,K_VRH,Spearman,0.9103688042058072,0.0032003965936184,gp_orb_pca25_n100,0.0035154945763001,0.3515494575914023
gp,orb,25,100,K_Voigt,R2,0.8258196817481991,0.0110257589364508,gp_orb_pca25_n100,0.0133512910628505,1.33512910612338
gp,orb,25,100,K_Voigt,RMSE,30.493258578565865,0.973558047701499,gp_orb_pca25_n100,0.0319269928201712,3.192699282006659
gp,orb,25,100,K_Voigt,Spearman,0.9193254802181634,0.0040044062888415,gp_orb_pca25_n100,0.0043558090959158,0.4355809095442063
gp,orb,25,100,poisson_ratio,R2,0.3780960853301053,0.0310468598947498,gp_orb_pca25_n100,0.0821136771824644,8.211367716074678
gp,orb,25,100,poisson_ratio,RMSE,0.0487318899980064,0.001231052033159,gp_orb_pca25_n100,0.0252617338094082,2.5261733757570006
gp,orb,25,100,poisson_ratio,Spearman,0.6379487411812879,0.0216761249071638,gp_orb_pca25_n100,0.0339778472907183,3.397784728539224
gp,uma,25,100,elastic_anisotropy,R2,-0.0045208974630977,0.0010366139014164,gp_uma_pca25_n100,,22.929382649097597
gp,uma,25,100,elastic_anisotropy,RMSE,20.028355522252657,0.0103337197820122,gp_uma_pca25_n100,0.000515954481162,0.0515954481159436
gp,uma,25,100,elastic_anisotropy,Spearman,0.1049693137406649,0.0393070982825671,gp_uma_pca25_n100,0.3744627537499048,37.446275339316934
gp,uma,25,100,G_Reuss,R2,0.3802716074526842,0.0507853983088272,gp_uma_pca25_n100,0.1335503290635397,13.355032902842009
gp,uma,25,100,G_Reuss,RMSE,34.79339661224413,1.393555621761004,gp_uma_pca25_n100,0.0400523018000087,4.005230179989363
gp,uma,25,100,G_Reuss,Spearman,0.6911905200242656,0.0096483738870864,gp_uma_pca25_n100,0.0139590657099111,1.3959065707891607
gp,uma,25,100,G_VRH,R2,0.3828616374105272,0.0579684803204228,gp_uma_pca25_n100,0.1514084323320843,15.14084322925378
gp,uma,25,100,G_VRH,RMSE,34.598231615819074,1.6352514133853808,gp_uma_pca25_n100,0.0472640171770428,4.726401717690627
