bulk_modulus mean,bulk_modulus std,reward mean,reward std,avg_energy_above_hull_per_atom,avg_rmsd_from_relaxation,frac_novel_unique_stable_structures,frac_stable_structures,frac_successful_jobs,avg_comp_validity,avg_structure_comp_validity,avg_structure_validity,frac_novel_structures,frac_novel_systems,frac_novel_unique_structures,frac_unique_structures,frac_unique_systems,precision,recall,crystal_num,unique_comps,burden,div_ratio,cost,step
60.64418522000438,41.10150423196021,0.10840796411303318,0.10656422212622815,0.08508657542836201,0.033345281352637465,0.3076923076923077,0.6730769230769231,1.0,1.0,1.0,1.0,0.5961538461538461,0.09615384615384616,0.5961538461538461,1.0,1.0,0.40384615384615385,4.728149154193218e-05,16,16,,1.0,16,0
79.304611781824,53.02736548337748,0.15885797872914798,0.1359225868707925,0.08963906564876127,0.05481396986200545,0.3684210526315789,0.6666666666666666,1.0,1.0,1.0,1.0,0.6842105263157895,0.22807017543859648,0.6842105263157895,1.0,1.0,0.3157894736842105,4.609945425338388e-05,32,32,,1.0,32,1
71.06594384001033,50.2818673094604,0.13438406273686931,0.13232070344594843,0.07899757464118838,0.07958626759070564,0.4074074074074074,0.7962962962962963,1.0,1.0,1.0,1.0,0.5740740740740741,0.037037037037037035,0.5740740740740741,1.0,1.0,0.42592592592592593,3.664315594499744e-05,48,48,,1.0,48,2
82.49788862192406,65.66051141165327,0.16627823467347477,0.17099193754649833,0.07537298316935145,0.05482712492487294,0.3888888888888889,0.7592592592592593,1.0,1.0,1.0,1.0,0.6296296296296297,0.12962962962962962,0.6296296296296297,1.0,1.0,0.37037037037037035,3.427908136790083e-05,64,64,,1.0,64,3
68.15846897369215,57.534895453395855,0.12758377098045004,0.15067573350661284,0.0838175899383593,0.04856590536209921,0.32142857142857145,0.6607142857142857,1.0,1.0,1.0,1.0,0.6428571428571429,0.14285714285714285,0.6428571428571429,1.0,1.0,0.35714285714285715,4.8463528830480485e-05,80,80,,1.0,80,4
90.28441090776879,72.22005636072888,0.18705745690977277,0.18782067462693483,0.07724448525743147,0.037380721840708245,0.3508771929824561,0.7894736842105263,1.0,1.0,1.0,1.0,0.5614035087719298,0.12280701754385964,0.5614035087719298,1.0,0.9824561403508771,0.43859649122807015,6.146593900451184e-05,96,96,,1.0,96,5
62.8460345367458,47.581427025155136,0.11435642353668579,0.12369048484550633,0.06760638341464992,0.07487970041247517,0.3888888888888889,0.8148148148148148,1.0,1.0,1.0,1.0,0.5370370370370371,0.07407407407407407,0.5370370370370371,1.0,0.9814814814814815,0.46296296296296297,6.855816273580166e-05,112,112,,1.0,112,6
61.617536410423156,32.00414807375118,0.11143928957273216,0.08130301833674804,0.07104563784830745,0.033456345667075706,0.4642857142857143,0.7857142857142857,1.0,1.0,1.0,1.0,0.6785714285714286,0.05357142857142857,0.6785714285714286,1.0,1.0,0.32142857142857145,3.546111865644914e-05,128,128,,1.0,128,7
90.67665786770692,56.87765914460764,0.18624716546754938,0.14935592446867893,0.08953149800952363,0.043610026998279344,0.39655172413793105,0.6896551724137931,1.0,1.0,1.0,1.0,0.6896551724137931,0.15517241379310345,0.6896551724137931,1.0,1.0,0.3103448275862069,3.3097044079352525e-05,144,144,,1.0,144,8
73.09830202739091,44.771563727639574,0.13977530504276206,0.11776884474924863,0.08437027143779145,0.07938173368274429,0.41509433962264153,0.6792452830188679,1.0,1.0,1.0,1.0,0.6981132075471698,0.1320754716981132,0.6981132075471698,1.0,1.0,0.3018867924528302,6.028390171596353e-05,160,160,,1.0,160,9
94.60821966346958,76.01701129428744,0.19671009933066244,0.1996749709838916,0.0728806463974416,0.03879947262441192,0.4166666666666667,0.7666666666666667,1.0,1.0,1.0,1.0,0.65,0.08333333333333333,0.65,1.0,1.0,0.35,5.6737789850318616e-05,176,176,,1.0,176,10
100.5536195017647,47.29228006282929,0.21198320921517022,0.12445336858639287,0.08293640425454799,0.03398574944791866,0.36363636363636365,0.8,1.0,1.0,1.0,1.0,0.5454545454545454,0.05454545454545454,0.5454545454545454,1.0,1.0,0.45454545454545453,4.728149154193218e-05,192,192,,1.0,192,11
81.1873809204611,41.23676050098985,0.16101942347489764,0.10851779079207856,0.07511841947042153,0.05298238564716561,0.39622641509433965,0.7924528301886793,1.0,1.0,1.0,1.0,0.6037735849056604,0.11320754716981132,0.6037735849056604,1.0,1.0,0.39622641509433965,3.900723052209405e-05,208,208,,1.0,208,12
87.1728918599262,54.43634333074337,0.17913886967615156,0.13996077535285115,0.06727852623337863,0.029737722804693292,0.46296296296296297,0.8333333333333334,1.0,1.0,1.0,1.0,0.6111111111111112,0.05555555555555555,0.6111111111111112,1.0,1.0,0.3888888888888889,5.20096406961254e-05,224,224,,1.0,224,13
63.07333105154448,30.982334367180627,0.11385816467641915,0.08079704596487068,0.09169445957399122,0.040861097393697636,0.3392857142857143,0.6785714285714286,1.0,1.0,1.0,1.0,0.6071428571428571,0.08928571428571429,0.6071428571428571,1.0,1.0,0.39285714285714285,4.018926781064235e-05,240,240,,1.0,240,14
81.25927339662155,54.09819366416632,0.1630126862643344,0.14010898613605918,0.07950113154595752,0.08307315996044069,0.2982456140350877,0.6842105263157895,1.0,1.0,1.0,1.0,0.6140350877192983,0.14035087719298245,0.6140350877192983,1.0,1.0,0.38596491228070173,4.609945425338388e-05,256,256,,1.0,256,15
