bulk_modulus mean,bulk_modulus std,reward mean,reward std,avg_energy_above_hull_per_atom,avg_rmsd_from_relaxation,frac_novel_unique_stable_structures,frac_stable_structures,frac_successful_jobs,avg_comp_validity,avg_structure_comp_validity,avg_structure_validity,frac_novel_structures,frac_novel_systems,frac_novel_unique_structures,frac_unique_structures,frac_unique_systems,precision,recall,crystal_num,unique_comps,burden,div_ratio,cost,step
42.873402385545575,12.050002237514779,0.06019316417248834,0.03171053220398626,0.35823608629115566,0.9498769691847508,0.06,0.22,1.0,1.0,1.0,1.0,0.8,0.3,0.8,1.0,1.0,0.2,2.0094633905321177e-05,3,3,,1.0,3,0
43.58059352175597,29.749568174732712,0.0652683275848534,0.07530676340247879,0.26569768886845,0.9672555886136541,0.17647058823529413,0.29411764705882354,1.0,1.0,1.0,1.0,0.8431372549019608,0.23529411764705882,0.8431372549019608,1.0,1.0,0.1568627450980392,2.0094633905321177e-05,12,12,,1.0,12,1
67.29553478737913,52.288956819846824,0.13194847897295003,0.12936426598682296,0.2850521596504719,0.9901786381009081,0.16981132075471697,0.2830188679245283,1.0,1.0,1.0,1.0,0.8867924528301887,0.24528301886792453,0.8867924528301887,1.0,1.0,0.11320754716981132,2.2458708482417787e-05,21,21,,1.0,21,2
100.75778936390476,69.1433718477356,0.21366651185059835,0.18057640403613756,0.19252388978403268,0.9738741927504639,0.1836734693877551,0.3469387755102041,1.0,1.0,1.0,1.0,0.8163265306122449,0.2857142857142857,0.8163265306122449,1.0,1.0,0.1836734693877551,2.60048203480627e-05,30,30,,1.0,30,3
81.63046588340009,50.47388467365581,0.1621854365352634,0.13282601229909424,0.17305334039715548,0.8406297257975409,0.22916666666666666,0.4166666666666667,1.0,1.0,1.0,1.0,0.8125,0.22916666666666666,0.8125,1.0,1.0,0.1875,1.536648475112796e-05,41,41,,1.0,41,4
46.32811141410791,28.422465500723572,0.07197807427756195,0.07191375172686532,0.19547679541983498,0.9988752500866214,0.18867924528301888,0.2830188679245283,1.0,1.0,1.0,1.0,0.8490566037735849,0.20754716981132076,0.8490566037735849,1.0,1.0,0.1509433962264151,1.6548522039676263e-05,51,51,,1.0,51,5
69.22992630164055,42.517499716488096,0.1346307422494798,0.10520254038750126,0.26077946634296073,0.8691522181688269,0.1509433962264151,0.24528301886792453,1.0,1.0,1.0,1.0,0.8867924528301887,0.18867924528301888,0.8867924528301887,1.0,1.0,0.11320754716981132,1.536648475112796e-05,59,59,,1.0,59,6
82.17213608449863,34.98020473878905,0.16361088443289112,0.09205317036523432,0.3422023146312432,0.9421207462792875,0.14285714285714285,0.24489795918367346,1.0,1.0,1.0,1.0,0.8775510204081632,0.3469387755102041,0.8775510204081632,1.0,1.0,0.12244897959183673,1.300241017403135e-05,66,66,,1.0,66,7
129.9620239403058,67.69298395139528,0.2893737472113311,0.17813943145104016,0.229155685709335,0.857416217901573,0.0625,0.1875,1.0,1.0,1.0,1.0,0.8125,0.14583333333333334,0.8125,1.0,1.0,0.1875,2.1276671193869483e-05,69,69,,1.0,69,8
90.68227109495929,65.62871423867786,0.18600597656568238,0.17270714273336277,0.17113239162335825,0.9735501481457709,0.13333333333333333,0.17777777777777778,1.0,1.0,1.0,1.0,0.9111111111111111,0.37777777777777777,0.9111111111111111,1.0,1.0,0.08888888888888889,8.274261019838131e-06,75,75,,1.0,75,9
44.05850732245586,25.36963685543983,0.06361228544237034,0.06647194184957599,0.3114648519047328,0.8735134485871844,0.12244897959183673,0.24489795918367346,1.0,1.0,1.0,1.0,0.8367346938775511,0.2857142857142857,0.8367346938775511,1.0,1.0,0.16326530612244897,2.2458708482417787e-05,81,81,,1.0,81,10
68.68811006035902,33.38555074577604,0.13017486367722264,0.08459415415910497,0.21908748462308,0.9991942418583136,0.17391304347826086,0.32608695652173914,1.0,1.0,1.0,1.0,0.8478260869565217,0.2391304347826087,0.8478260869565217,1.0,1.0,0.15217391304347827,3.3097044079352525e-05,89,89,,1.0,89,11
79.0079411556966,37.214157251486476,0.15528405567288578,0.09793199276706967,0.29847934059919173,0.9598182619812627,0.10416666666666667,0.1875,1.0,1.0,1.0,1.0,0.8125,0.3541666666666667,0.8125,1.0,0.9791666666666666,0.1875,2.364074577096609e-05,94,94,,1.0,94,12
58.87255147405955,49.01594862784975,0.1062304483164567,0.1255024413382611,0.22172618357828175,0.9187296945620183,0.16,0.24,1.0,1.0,1.0,1.0,0.92,0.3,0.92,1.0,1.0,0.08,1.1820372885483045e-05,102,102,,1.0,102,13
51.18576458858932,30.34836403167694,0.08583666380351973,0.07532892265812001,0.41701853885229584,0.961155675793608,0.09615384615384616,0.17307692307692307,1.0,1.0,1.0,1.0,0.9230769230769231,0.4230769230769231,0.9230769230769231,1.0,1.0,0.07692307692307693,9.456298308386437e-06,107,107,,1.0,107,14
